COG1592,COG0426,COG2033,COG0843,COG1151,COG1014,COG1764,COG1951,COG0109,COG0674,COG0259,COG0665,COG4657,COG1773,COG0508,COG1013,COG1636,COG0654,COG0208,COG1144,COG4656,COG0266,COG0026,COG0276,COG0607,COG1048,COG0372,COG1622,COG4658,COG3383,COG1883,COG1328,COG1902,COG1146,COG0623,COG0543,COG0622,COG0114,COG0288,COG2124,COG2967,COG1018,COG2224,COG0596,COG4660,COG2346,COG2513,COG0221,COG0045,COG0567,COG1845,COG4770,COG0122,COG0074,COG1062,COG2141,COG0578,COG1122,COG2326,COG0308,COG0175,COG0777,COG1418,COG0407,COG1071,COG1028,COG1252,COG1186,COG1225,COG0278,COG1249,COG0625,COG2225,COG2130,COG2808,COG2878,COG2759,COG0397,COG3426,COG0316,COG0783,COG1562,COG3875,COG0189,COG1290,COG1932,COG0492,COG0183,COG0066,COG1024,COG3404,COG0723,COG2935,COG1034,COG1607,COG0604,COG0022,COG0633,COG2041,COG2353,COG4301,COG0475,COG2057,COG0702,COG2076,COG0506,COG2352,COG0321,COG1393,COG0364,COG0100,COG0173,COG0692,COG0149,COG0523,COG2205,COG2154,COG2308,COG0585,COG2146,COG3483,COG0120,COG1262,COG3384,COG2377,COG2221,COG0260,COG0256,COG1301,COG1924,COG0753,COG4659,COG2897,COG2227,COG4567,COG2609,COG1643,COG2072,COG1343,COG0442,COG0574,COG2010,COG3185,COG0605,COG2084,COG1485,COG2354,COG0618,COG0504,COG0025,COG0627,COG0113,COG1064,COG2226,COG2170,COG4977,COG0207,COG2351,COG2867,COG1141,COG2303,COG2332,COG2366,COG1977,COG0415,COG2259,COG1309,COG3265,COG2360,COG1304,COG2166,COG1882,COG0339,COG2814,COG0007,COG0370,COG1250,COG3643,COG0271,COG1072,COG2375,COG5006,COG0320,COG2009,COG2133,COG0156,COG2764,COG0021,COG0400,COG2128,COG3540,COG0532,COG1952,COG3243,COG3380,COG4106,COG4681,COG1894,COG0823,COG0349,COG0686,COG2060,COG1522,COG1305,COG0405,COG1611,COG2216,COG1946,COG0847,COG3239,COG1791,COG3128,COG3424,COG3508,COG3852,COG1152,COG0376,COG1391,COG1949,COG0369,COG1059,COG4108,COG1282,COG3288,COG0788,COG0545,COG1816,COG0229,COG1233,COG3186,COG3253,COG4558,COG1629,COG2706,COG0719,COG1741,COG3200,COG1521,COG0314,COG0076,COG0477,COG2156,COG0661,COG0631,COG1680,COG1456,COG5557,COG1657,COG2514,COG3324,COG2329,COG3038,COG3138,COG3396,COG5265,COG2334,COG0155,COG0839,COG3039,COG3046,COG3118,COG1182,COG2127,COG3260,COG1670,COG0240,COG0358,COG0861,COG1975,COG0855,COG2062,COG3228,COG0579,COG2151,COG3157,COG3486,COG3663,COG4133,COG2030,COG1110,COG1142,COG2414,COG4822,COG2223,COG4559,COG3178,COG0670,COG2987,COG0168,COG0088,COG0529,COG1838,COG2731,COG1287,COG0691,COG1858,COG2027,COG0729,COG1289,COG2114,COG2386,COG2857,COG3720,COG0447,COG2132,COG0830,COG1404,COG0245,COG1273,COG1651,COG1138,COG1793,COG1788,COG1846,COG0282,COG1023,COG3387,COG0160,COG1668,COG2120,COG1410,COG3053,COG1169,COG2272,COG0755,COG0408,COG0804,COG0838,COG1452,COG1834,COG5507,COG0818,COG0652,COG2175,COG2771,COG3047,COG3175,COG0202,COG2961,COG2917,COG2941,COG2214,COG0431,COG2220,COG2844,COG0657,COG1842,COG1775,COG2069,COG0367,COG4105,COG0386,COG1448,COG4774,COG4787,COG3004,COG0714,COG1139,COG0795,COG0121,COG0387,COG0807,COG1253,COG1705,COG1965,COG2853,COG2901,COG2975,COG3124,COG3268,COG3321,COG3511,COG3724,COG0563,COG0820,COG1387,COG0569,COG1208,COG1566,COG0344,COG1194,COG3590,COG1020,COG0342,COG0558,COG0576,COG3131,COG0341,COG1232,COG2258,COG0831,COG1826,COG2032,COG2207,COG4335,COG3104,COG0678,COG1612,COG1934,COG2829,COG2850,COG3460,COG4264,COG0161,COG1600,COG1466,COG1218,COG1575,COG1396,COG2230,COG0059,COG1428,COG1972,COG4365,COG2968,COG0754,COG1853,COG1953,COG3685,COG4178,COG0213,COG0435,COG2079,COG2080,COG3682,COG0606,COG1076,COG2409,COG0722,COG4608,COG1286,COG1495,COG1652,COG1928,COG2840,COG2891,COG2960,COG3088,COG3631,COG3703,COG5424,COG0698,COG1520,COG2717,COG2907,COG3145,COG3573,COG4325,COG0132,COG0644,COG1123,COG2193,COG1165,COG1804,COG1446,COG0362,COG0582,COG1589,COG2378,COG3961,COG1113,COG2162,COG2826,COG2943,COG0515,COG0418,COG0851,COG1238,COG1409,COG2854,COG0180,COG0261,COG2268,COG0403,COG2908,COG1154,COG1157,COG0281,COG0444,COG0796,COG0580,COG0736,COG0803,COG3842,COG1587,COG2843,COG3327,COG4137,COG4307,COG4582,COG4867,COG0039,COG0036,COG4973,COG1181,COG1190,COG2001,COG1947,COG0750,COG2819,COG1605,COG2350,COG3668,COG1850,COG2307,COG3251,COG0766,COG1381,COG4147,COG0123,COG1199,COG2135,COG3696,COG2755,COG1526,COG0821,COG1069,COG0638,COG0814,COG1426,COG1585,COG1876,COG2040,COG2142,COG2828,COG2915,COG3017,COG3194,COG3209,COG3227,COG3501,COG3609,COG4552,COG0238,COG2957,COG1760,COG0739,COG0572,COG0695,COG1674,COG1780,COG4953,COG0837,COG3119,COG0067,COG0380,COG0457,COG3480,COG3485,COG0676,COG0705,COG0833,COG2974,COG4594,COG4615,COG4993,COG1613,COG1280,COG2813,COG2902,COG1490,COG2094,COG4221,COG0217,COG0745,COG1098,COG1999,COG2368,COG2825,COG3125,COG3346,COG3559,COG3611,COG3734,COG3954,COG4247,COG4326,COG4549,COG4682,COG5007,COG2103,COG0125,COG0293,COG0044,COG0423,COG0449,COG2335,COG2956,COG0507,COG3385,COG1926,COG1956,COG0201,COG0354,COG1221,COG1738,COG2927,COG3026,COG3173,COG3397,COG3653,COG0158,COG1057,COG0249,COG0565,COG0684,COG1319,COG2954,COG0687,COG0464,COG2111,COG2194,COG3284,COG4638,COG3320,COG0621,COG1877,COG2837,COG3451,COG0696,COG2962,COG1734,COG2807,COG4239,COG4525,COG0037,COG1117,COG1546,COG2423,COG1090
5.100190492157706e-09,1.40516249302891e-07,4.656612873077394e-10,1.6183321349672038e-09,4.17698174715042e-07,5.7741999626159694e-08,4.110916052013637e-10,7.66012817621231e-07,1.1266365618212149e-10,2.499509719200433e-07,1.0258372640237214e-07,3.108152668573892e-08,5.960464477539063e-08,1.5097200957825409e-05,1.537409019647385e-05,0.0002470877846008079,0.00047198674292303643,1.455191522836685e-10,9.4303754849534e-07,2.384185791015625e-07,5.9476122260093716e-05,6.87711149112147e-05,9.094947017729282e-13,0.0007172696733945825,4.405936238072169e-08,0.00010604466626773493,0.0009406740282429387,5.653146217809992e-08,0.0003249142318964004,0.00642657609569142,0.00010371580719947816,0.007915897334896728,1.7716986633331547e-07,2.0954757928848267e-09,0.001260033816265604,9.4303754849534e-07,4.0054321289062486e-05,0.001260033816265604,6.87711149112147e-05,1.0768417268991466e-09,4.074536263942719e-09,4.656612873077394e-10,4.656612873077394e-10,0.016589003374974712,0.005924612283706666,1.0768417268991466e-09,4.656612873077394e-10,7.841572369216013e-07,0.011507789735333064,1.233129296451807e-07,1.047919795382768e-08,1.941225491464137e-08,6.938353180885314e-08,0.019520472782460267,5.529727786779402e-10,5.7741999626159694e-08,2.43425602093339e-05,8.96303936315234e-06,2.5320803615613834e-05,9.313225746154783e-10,0.00011222142620681548,0.007915897334896728,5.299581744111492e-06,0.019520472782460267,0.0005355850721002752,0.020073851919733,2.5320803615613834e-05,0.038477308284200235,0.009475304279476413,2.0954757928848267e-09,0.003377847911906429,5.529727786779402e-10,2.980232238769532e-08,1.4901161193847653e-08,3.725290298461914e-09,0.02411954477429389,0.048766765904474624,6.938353180885314e-08,0.01463329792022705,0.0016414913408482337,0.00017015517460094998,1.4901161193847653e-08,0.000518798828125,4.227702265779956e-05,1.233129296451807e-07,7.427530363202097e-06,0.004343509674072266,0.022628841205914785,0.0036577668279278437,0.013718185058678506,0.006610751152038574,7.916241884231567e-09,1.4901161193847653e-08,5.7741999626159694e-08,1.117587089538574e-07,0.00010604466626773493,6.169640777642373e-05,1.941225491464137e-08,1.3085082173347476e-07,4.628673195838927e-07,6.938353180885314e-08,0.000606106631266812,7.66012817621231e-07,1.0843941709026694e-06,4.125759005546569e-05,1.401174813508988e-06,8.364584573428148e-06,6.87711149112147e-05,0.00010604466626773493,0.0019139610012643968,1.0843941709026694e-06,6.038535502739251e-07,0.03153949735315111,8.96303936315234e-06,1.4299261238193146e-05,7.025478407740594e-05,1.0843941709026694e-06,3.3531614462845e-07,2.384185791015625e-07,2.9802322387695312e-08,2.384185791015625e-07,4.873598300036979e-06,1.3085082173347476e-07,2.4633482098579396e-07,6.87711149112147e-05,0.0018310546875,0.000606106631266812,0.004324004934460394,0.00038813090293388086,0.00048828125,2.4299079086631524e-06,0.016900539398193356,0.00019107642583549023,7.4505805969238265e-09,1.1920928955078125e-07,1.401174813508988e-06,1.0928604751825346e-05,4.628673195838927e-07,0.035698138177394874,0.002349853515625,1.5097200957825409e-05,2.160668373107909e-07,1.117587089538574e-07,0.00011616700794547795,0.00038813090293388086,1.1920928955078125e-07,5.960464477539063e-08,8.96303936315234e-06,1.2913485988974564e-05,7.66012817621231e-07,7.66012817621231e-07,0.0002470877846008079,0.002887247974285859,0.004324004934460394,4.1723251342773453e-07,1.117587089538574e-07,0.0022214337732293643,2.384185791015625e-07,5.960464477539063e-08,0.004180908203124999,5.7741999626159694e-08,1.5497207641601558e-06,8.046627044677738e-07,1.8570244719740006e-07,2.828877768479288e-06,8.679926395416262e-07,2.4633482098579396e-07,1.6242265701293937e-06,0.00017015517460094998,2.236152067780496e-05,1.4299261238193146e-05,0.012725830078125005,0.0009406740282429387,0.00031255115754902363,0.0022214337732293643,8.96303936315234e-06,0.0016580525261815653,0.011817932128906248,1.1920928955078125e-07,2.384185791015625e-07,4.76837158203125e-07,1.9073486328125e-06,0.0036577668279278437,6.164889782667164e-06,1.9301194697618484e-05,0.007915897334896728,5.722045898437502e-06,1.2913485988974564e-05,1.2913485988974564e-05,1.1920928955078125e-07,9.5367431640625e-07,1.9073486328125e-06,4.76837158203125e-07,9.5367431640625e-07,2.384185791015625e-07,1.9073486328125e-06,9.5367431640625e-07,0.0001821658297558316,4.125759005546569e-05,1.6242265701293937e-06,0.00011222142620681548,0.0002715392342906853,0.038477308284200235,4.125759005546569e-05,0.013718185058678506,4.227702265779956e-05,0.0002715392342906853,8.046627044677738e-07,1.5497207641601558e-06,7.62939453125e-05,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,3.814697265625e-06,4.76837158203125e-07,0.00390625,1.9301194697618484e-05,6.164889782667164e-06,2.5560148060321816e-06,3.588199615478516e-05,0.022460937500000003,0.0002715392342906853,2.43425602093339e-05,2.43425602093339e-05,0.0014504910141113214,0.00019107642583549023,0.00011616700794547795,1.0843941709026694e-06,0.00011307420209050176,1.9073486328125e-06,3.814697265625e-06,4.76837158203125e-07,1.941574737429618e-06,3.395322710275649e-05,0.0001821658297558316,7.025478407740594e-05,1.943111419677734e-05,2.4299079086631524e-06,2.5560148060321816e-06,0.00047198674292303643,0.02753315582958749,0.0002715392342906853,0.00011616700794547795,0.006608822842281368,0.0009406740282429387,0.0078125,0.0078125,1.5497207641601558e-06,5.722045898437502e-06,3.814697265625e-06,9.5367431640625e-07,1.9073486328125e-06,7.62939453125e-06,3.814697265625e-06,1.9073486328125e-06,1.0928604751825346e-05,0.001318727154284716,0.0019139610012643968,0.0036577668279278437,8.679926395416262e-07,5.6475400924682626e-06,0.00011684186756610869,0.0003240634687244892,0.035156250000000014,0.022628841205914785,0.00029407687543425725,0.0001821658297558316,6.618769839406011e-05,3.855815157294275e-05,0.003377847911906429,5.722045898437502e-06,5.722045898437502e-06,3.395322710275649e-05,1.52587890625e-05,7.62939453125e-06,3.814697265625e-06,6.103515625e-05,7.62939453125e-06,0.002887247974285859,0.021484375,0.021484375,0.0390625,0.021484375,5.6475400924682626e-06,3.588199615478516e-05,8.797645568847655e-05,8.96303936315234e-06,0.0018782254774123435,0.016589003374974712,0.013852965261321508,0.004533861582189049,0.03569780355519469,0.03857421875000002,0.015625,4.0054321289062486e-05,1.9301194697618484e-05,1.0928604751825346e-05,7.62939453125e-06,1.52587890625e-05,6.103515625e-05,1.52587890625e-05,7.62939453125e-06,7.62939453125e-06,0.0001821658297558316,0.00015652179718017584,1.049041748046875e-05,0.00012111663818359382,0.00019512558355927475,6.604194641113283e-05,6.604194641113283e-05,0.0003240634687244892,0.0037191659212112414,0.003933173022232949,0.002563207992352546,0.0016580525261815653,0.00019219517707824712,0.0015137195587158205,0.005988120567053562,0.0008213953115046025,0.0076320786029100375,0.0390625,0.0390625,0.00031074881553649897,0.0001799911260604857,0.00010371580719947816,7.62939453125e-05,4.0054321289062486e-05,7.62939453125e-05,2.09808349609375e-05,0.00014495849609375,7.62939453125e-05,0.0018782254774123435,0.0076320786029100375,0.0001220703125,0.0001220703125,6.103515625e-05,3.0517578125e-05,1.049041748046875e-05,6.604194641113283e-05,7.62939453125e-06,1.52587890625e-05,0.0009406740282429387,0.0010650196345522998,0.003933173022232949,0.0016580525261815653,0.00019107642583549023,2.5560148060321816e-06,0.03125,0.03125,0.03153949735315111,0.00010371580719947816,7.62939453125e-05,7.62939453125e-05,7.62939453125e-05,2.09808349609375e-05,0.0007528970600105828,0.0005350527353584766,0.0005350527353584766,4.923343658447265e-05,3.588199615478516e-05,6.103515625e-05,0.0001220703125,3.0517578125e-05,6.103515625e-05,3.0517578125e-05,3.0517578125e-05,6.103515625e-05,6.103515625e-05,6.103515625e-05,0.0001220703125,0.000244140625,0.0001220703125,0.0001220703125,0.023702702470473024,0.038477308284200235,0.016094360031274832,0.003933173022232949,0.0010650196345522998,5.9476122260093716e-05,0.0007528970600105828,0.0018782254774123435,0.00029407687543425725,0.00031074881553649897,0.002887247974285859,0.007915897334896728,0.0022214337732293643,0.0004882812500000001,0.016589003374974712,0.020073851919733,0.002349853515625,0.00022125244140625,6.604194641113283e-05,0.00022125244140625,0.00012111663818359382,0.0007286071777343753,0.005988120567053562,0.0001220703125,0.000244140625,6.103515625e-05,0.0001220703125,6.103515625e-05,6.103515625e-05,0.0001220703125,0.03355243967962451,0.043558521923841916,0.019520472782460267,0.00011616700794547795,0.0005082604475319392,0.003933173022232949,0.000606106631266812,0.03153949735315111,0.009475304279476413,0.0005335211753845216,0.0071973800659179705,0.002102401573210955,0.000518798828125,0.000518798828125,4.0054321289062486e-05,0.00014495849609375,7.62939453125e-05,0.0004882812500000001,0.0004882812500000001,0.0004882812500000001,0.0014896392822265632,0.002576828002929687,0.00022125244140625,6.604194641113283e-05,0.00012111663818359382,0.003933173022232949,0.043558521923841916,0.000244140625,0.0009765625,0.00048828125,0.00048828125,0.000244140625,0.00048828125,0.000244140625,0.000244140625,0.0009765625,0.00048828125,0.00048828125,0.005097643297631296,0.0015137195587158205,0.0009765625,0.0001220703125,0.0001220703125,0.000244140625,0.00048828125,0.013852965261321508,0.011330984183587136,0.0018782254774123435,0.0007528970600105828,0.0005335211753845216,0.0014309063553810126,0.01463329792022705,0.002887247974285859,0.00642657609569142,0.0018310546875,0.000518798828125,0.000518798828125,0.0004882812500000001,0.0014896392822265632,0.00015652179718017584,0.0008554458618164059,0.03153949735315111,0.00040245056152343766,0.00022125244140625,0.00022125244140625,0.00022125244140625,0.00012111663818359382,0.0007286071777343753,0.0013122558593750002,0.00012111663818359382,0.001318727154284716,0.001318727154284716,0.0005461126565933226,0.00019219517707824712,0.008130058646202087,0.0008213953115046025,0.043558521923841916,0.043558521923841916,0.022628841205914785,0.019520472782460267,0.019520472782460267,0.00048828125,0.00048828125,0.00048828125,0.00048828125,0.00048828125,0.00048828125,0.0009765625,0.03153949735315111,0.00019107642583549023,0.010673840530216692,0.0005350527353584766,0.0018782254774123435,0.0005461126565933226,0.005988120567053562,0.009041185490787031,0.007537841796875002,0.006347656250000001,0.000274658203125,0.000518798828125,0.0007286071777343753,0.0007286071777343753,0.002349853515625,0.00022125244140625,0.003377847911906429,0.016673847800120732,0.016673847800120732,0.023702702470473024,0.0015137195587158205,0.0015137195587158205,0.0040773153305053685,0.020073851919733,0.011507789735333064,0.0025994777679443364,0.0009765625,0.0009765625,0.001953125,0.0009765625,0.0009765625,0.001953125,0.0009765625,0.001953125,0.0009765625,0.0009765625,0.0009765625,0.001953125,0.001953125,0.001953125,0.0009765625,0.0009765625,0.00642657609569142,0.016673847800120732,0.013852965261321508,0.009355306625366223,0.038477308284200235,0.03153949735315111,0.0036577668279278437,0.0014896392822265632,0.002576828002929687,3.855815157294275e-05,0.002102401573210955,0.002493917942047119,0.002493917942047119,0.0009765624999999998,0.00341796875,0.00341796875,0.000518798828125,0.0009765624999999998,0.000518798828125,0.0009765624999999998,0.0018310546875,0.0018310546875,0.000518798828125,0.01463329792022705,0.047031027439516,0.004343509674072266,0.0071973800659179705,0.003933173022232949,0.029449373483657858,0.0095598788566349,0.015625,0.00390625,0.00390625,0.015625,0.0078125,0.00390625,0.0078125,0.00390625,0.00390625,0.00390625,0.00390625,0.00390625,0.0078125,0.0078125,0.0078125,0.00390625,0.00390625,0.019520472782460267,0.011330984183587136,0.005097643297631296,0.004425048828125003,0.004425048828125003,0.002576828002929687,0.0007286071777343753,0.0014896392822265632,0.025896081793234774,0.008130058646202087,0.005988120567053562,0.011330984183587136,0.00390625,0.001953125,0.001953125,0.00390625,0.001953125,0.001953125,0.0078125,0.001953125,0.001953125,0.009475304279476413,0.020073851919733,0.002493917942047119,0.002493917942047119,0.0025994777679443364,0.0106220245361328,0.0015137195587158205,0.020073851919733,0.002349853515625,0.002349853515625,0.0007286071777343753,0.004180908203124999,0.002349853515625,0.002349853515625,0.0018310546875,0.006347656250000001,0.00341796875,0.0018310546875,0.007915897334896728,0.035698138177394874,0.02753315582958749,0.0025994777679443364,0.0015438795089721682,0.02265584468841553,0.002563207992352546,0.011330984183587136,0.0076320786029100375,0.008130058646202087,0.019157290458679185
